Salary_Rank,uid,Player,First_Name,Last_Name,Player_Position,Abrv,Team,Salary
257.0,Ka'imi FairbairnK,Ka'imi Fairbairn,Ka'imi,Fairbairn,K,HOU,Houston Texans,3095000
257.0,Robby AndersonWR,Robby Anderson,Robby,Anderson,WR,NYJ,New York Jets,3095000
257.0,Jonathan JonesDB,Jonathan Jones,Jonathan,Jones,DB,NE,New England Patriots,3095000
257.0,B.J. FinneyC,B.J. Finney,B.J.,Finney,C,PIT,Pittsburgh Steelers,3095000
257.0,Patrick OnwuasorLB,Patrick Onwuasor,Patrick,Onwuasor,LB,BAL,Baltimore Ravens,3095000
257.0,Michael PierceDT,Michael Pierce,Michael,Pierce,DT,BAL,Baltimore Ravens,3095000
273.0,Jaquiski TarttSS,Jaquiski Tartt,Jaquiski,Tartt,SS,SF,San Francisco 49ers,3000000
273.0,Michael BennettDE,Michael Bennett,Michael,Bennett,DE,2TM,,3000000
273.0,Cordarrelle PattersonWR,Cordarrelle Patterson,Cordarrelle,Patterson,WR,CHI,Chicago Bears,3000000
273.0,Willie SneadWR,Willie Snead,Willie,Snead,WR,BAL,Baltimore Ravens,3000000
273.0,Quinton DunbarCB,Quinton Dunbar,Quinton,Dunbar,CB,WAS,Washington Redskins,3000000
273.0,Colt McCoyQB,Colt McCoy,Colt,McCoy,QB,WAS,Washington Redskins,3000000
273.0,Ben WatsonTE,Ben Watson,Ben,Watson,TE,NE,New England Patriots,3000000
273.0,Terrell SuggsLB-DE,Terrell Suggs,Terrell,Suggs,LB-DE,2TM,,3000000
273.0,Kareem JacksonDB,Kareem Jackson,Kareem,Jackson,DB,DEN,Denver Broncos,3000000
273.0,Gerald McCoyDT,Gerald McCoy,Gerald,McCoy,DT,CAR,Carolina Panthers,3000000
273.0,Devin FunchessWR,Devin Funchess,Devin,Funchess,WR,IND,Indianapolis Colts,3000000
273.0,Clay MatthewsLB,Clay Matthews,Clay,Matthews,LB,LAR,Los Angeles Rams,3000000
285.0,Wesley WoodyardLB,Wesley Woodyard,Wesley,Woodyard,LB,TEN,Tennessee Titans,2950000
285.0,Marquise GoodwinWR,Marquise Goodwin,Marquise,Goodwin,WR,SF,San Francisco 49ers,2950000
285.0,Jordan PoyerCB,Jordan Poyer,Jordan,Poyer,CB,BUF,Buffalo Bills,2950000
285.0,Thomas MorsteadP,Thomas Morstead,Thomas,Morstead,P,NO,New Orleans Saints,2950000
285.0,Tahir WhiteheadOLB,Tahir Whitehead,Tahir,Whitehead,OLB,LV,Las Vegas Raiders,2950000
290.0,Leonard FournetteRB,Leonard Fournette,Leonard,Fournette,RB,JAX,Jacksonville Jaguars,2933258
291.0,Akeem SpenceDT,Akeem Spence,Akeem,Spence,DT,2TM,,2900000
291.0,Anthony BarrOLB,Anthony Barr,Anthony,Barr,OLB,MIN,Minnesota Vikings,2900000
291.0,Johnathan JosephDB,Johnathan Joseph,Johnathan,Joseph,DB,HOU,Houston Texans,2900000
291.0,Bradley McDougaldFS,Bradley McDougald,Bradley,McDougald,FS,SEA,Seattle Seahawks,2900000
295.0,Marcell DareusDT,Marcell Dareus,Marcell,Dareus,DT,JAX,Jacksonville Jaguars,2835000
296.0,Brian HoyerQB,Brian Hoyer,Brian,Hoyer,QB,IND,Indianapolis Colts,2800000
297.0,Davante AdamsWR,Davante Adams,Davante,Adams,WR,GB,Green Bay Packers,2750000
297.0,Matt RyanQB,Matt Ryan,Matt,Ryan,QB,ATL,Atlanta Falcons,2750000
297.0,Chris ThompsonRB,Chris Thompson,Chris,Thompson,RB,WAS,Washington Redskins,2750000
297.0,Brandon McManusK,Brandon McManus,Brandon,McManus,K,DEN,Denver Broncos,2750000
297.0,Senio KelemeteT,Senio Kelemete,Senio,Kelemete,T,HOU,Houston Texans,2750000
297.0,Chris SmithDE,Chris Smith,Chris,Smith,DE,CLE,Cleveland Browns,2750000
297.0,Allen BaileyDL,Allen Bailey,Allen,Bailey,DL,ATL,Atlanta Falcons,2750000
297.0,Jaron BrownWR,Jaron Brown,Jaron,Brown,WR,SEA,Seattle Seahawks,2750000
305.0,Britton ColquittP,Britton Colquitt,Britton,Colquitt,P,MIN,Minnesota Vikings,2700000
306.0,Quandre DiggsCB,Quandre Diggs,Quandre,Diggs,CB,2TM,,2657000
307.0,Jack ConklinOT,Jack Conklin,Jack,Conklin,OT,TEN,Tennessee Titans,2617862
308.0,Leonard FloydOLB,Leonard Floyd,Leonard,Floyd,OLB,CHI,Chicago Bears,2602208
309.0,Lane TaylorG,Lane Taylor,Lane,Taylor,G,GB,Green Bay Packers,2600000
310.0,Jack CrawfordDE,Jack Crawford,Jack,Crawford,DE,ATL,Atlanta Falcons,2550000
311.0,Matthew BosherP,Matthew Bosher,Matthew,Bosher,P,ATL,Atlanta Falcons,2545000
312.0,Eli AppleCB,Eli Apple,Eli,Apple,CB,NO,New Orleans Saints,2516225
313.0,Ezekiel AnsahDE,Ezekiel Ansah,Ezekiel,Ansah,DE,SEA,Seattle Seahawks,2500000
313.0,Ted GinnWR,Ted Ginn,Ted,Ginn,WR,NO,New Orleans Saints,2500000
313.0,Virgil GreenTE,Virgil Green,Virgil,Green,TE,LAC,Los Angeles Chargers,2500000
313.0,Jamon BrownOT,Jamon Brown,Jamon,Brown,OT,ATL,Atlanta Falcons,2500000
313.0,James WhiteRB,James White,James,White,RB,NE,New England Patriots,2500000
313.0,Tashaun GipsonDB,Tashaun Gipson,Tashaun,Gipson,DB,HOU,Houston Texans,2500000
313.0,Ben RoethlisbergerQB,Ben Roethlisberger,Ben,Roethlisberger,QB,PIT,Pittsburgh Steelers,2500000
313.0,Ryan SuccopK,Ryan Succop,Ryan,Succop,K,TEN,Tennessee Titans,2500000
313.0,Terrance MitchellCB,Terrance Mitchell,Terrance,Mitchell,CB,CLE,Cleveland Browns,2500000
313.0,Johnson BademosiDB,Johnson Bademosi,Johnson,Bademosi,DB,2TM,,2500000
313.0,Duron HarmonFS,Duron Harmon,Duron,Harmon,FS,NE,New England Patriots,2500000
313.0,Rob HavensteinOT,Rob Havenstein,Rob,Havenstein,OT,LAR,Los Angeles Rams,2500000
313.0,Kyle LongOT,Kyle Long,Kyle,Long,OT,CHI,Chicago Bears,2500000
313.0,Kenny WigginsT,Kenny Wiggins,Kenny,Wiggins,T,DET,Detroit Lions,2500000
327.0,Dustin ColquittP,Dustin Colquitt,Dustin,Colquitt,P,KC,Kansas City Chiefs,2450000
327.0,Christian JonesILB,Christian Jones,Christian,Jones,ILB,DET,Detroit Lions,2450000
329.0,Sam MartinP,Sam Martin,Sam,Martin,P,DET,Detroit Lions,2400000
329.0,Lawrence GuyDT,Lawrence Guy,Lawrence,Guy,DT,NE,New England Patriots,2400000
329.0,Jon FelicianoOG,Jon Feliciano,Jon,Feliciano,OG,BUF,Buffalo Bills,2400000
329.0,Bobby MassieT,Bobby Massie,Bobby,Massie,T,CHI,Chicago Bears,2400000
329.0,Ryan KalilC,Ryan Kalil,Ryan,Kalil,C,NYJ,New York Jets,2400000
334.0,Vernon HargreavesCB,Vernon Hargreaves,Vernon,Hargreaves,CB,2TM,,2383317
335.0,Kevin HuberP,Kevin Huber,Kevin,Huber,P,CIN,Cincinnati Bengals,2350000
336.0,Greg ZuerleinK,Greg Zuerlein,Greg,Zuerlein,K,LAR,Los Angeles Rams,2325000
337.0,Khalil MackOLB,Khalil Mack,Khalil,Mack,OLB,CHI,Chicago Bears,2300000
337.0,Ross CockrellCB,Ross Cockrell,Ross,Cockrell,CB,CAR,Carolina Panthers,2300000
339.0,Dustin HopkinsK,Dustin Hopkins,Dustin,Hopkins,K,WAS,Washington Redskins,2275000
340.0,Mike WilliamsWR,Mike Williams,Mike,Williams,WR,LAC,Los Angeles Chargers,2260448
341.0,Xavier WilliamsDT,Xavier Williams,Xavier,Williams,DT,KC,Kansas City Chiefs,2257000
342.0,Justin EllisDT,Justin Ellis,Justin,Ellis,DT,BAL,Baltimore Ravens,2250000
342.0,Eddie GoldmanDT,Eddie Goldman,Eddie,Goldman,DT,CHI,Chicago Bears,2250000
342.0,Daryl WilliamsOT,Daryl Williams,Daryl,Williams,OT,CAR,Carolina Panthers,2250000
342.0,Buster SkrineDB,Buster Skrine,Buster,Skrine,DB,CHI,Chicago Bears,2250000
342.0,Jordan PhillipsDT,Jordan Phillips,Jordan,Phillips,DT,BUF,Buffalo Bills,2250000
342.0,Ryan GriffinTE,Ryan Griffin,Ryan,Griffin,TE,NYJ,New York Jets,2250000
348.0,Daniel KilgoreG,Daniel Kilgore,Daniel,Kilgore,G,MIA,Miami Dolphins,2225000
349.0,Cole BeasleyWR,Cole Beasley,Cole,Beasley,WR,BUF,Buffalo Bills,2200000
349.0,Matt PraterK,Matt Prater,Matt,Prater,K,DET,Detroit Lions,2200000
351.0,Sheldon RankinsDT,Sheldon Rankins,Sheldon,Rankins,DT,NO,New Orleans Saints,2195680
352.0,Laremy TunsilOT,Laremy Tunsil,Laremy,Tunsil,OT,HOU,Houston Texans,2148770
353.0,Karl JosephSS,Karl Joseph,Karl,Joseph,SS,LV,Las Vegas Raiders,2070589
354.0,Daren BatesLB,Daren Bates,Daren,Bates,LB,TEN,Tennessee Titans,2050000
355.0,Christian McCaffreyRB,Christian McCaffrey,Christian,McCaffrey,RB,CAR,Carolina Panthers,2032390
356.0,Troy HillCB,Troy Hill,Troy,Hill,CB,LAR,Los Angeles Rams,2025000
356.0,Maliek CollinsDT,Maliek Collins,Maliek,Collins,DT,DAL,Dallas Cowboys,2025000
356.0,Ken CrawleyDB,Ken Crawley,Ken,Crawley,DB,2TM,,2025000
356.0,Dean LowryDE,Dean Lowry,Dean,Lowry,DE,GB,Green Bay Packers,2025000
356.0,Halapoulivaati VaitaiOT,Halapoulivaati Vaitai,Halapoulivaati,Vaitai,OT,PHI,Philadelphia Eagles,2025000
356.0,Peyton BarberRB,Peyton Barber,Peyton,Barber,RB,TB,Tampa Bay Buccaneers,2025000
356.0,Jatavis BrownOLB,Jatavis Brown,Jatavis,Brown,OLB,LAC,Los Angeles Chargers,2025000
356.0,Austin BlytheC,Austin Blythe,Austin,Blythe,C,LAR,Los Angeles Rams,2025000
356.0,Brandon ShellOT,Brandon Shell,Brandon,Shell,OT,NYJ,New York Jets,2025000
356.0,Nick KwiatkoskiILB,Nick Kwiatkoski,Nick,Kwiatkoski,ILB,CHI,Chicago Bears,2025000
356.0,Rashard HigginsWR,Rashard Higgins,Rashard,Higgins,WR,CLE,Cleveland Browns,2025000
356.0,Kevin ByardS,Kevin Byard,Kevin,Byard,S,TEN,Tennessee Titans,2025000
356.0,Josh GordonWR,Josh Gordon,Josh,Gordon,WR,2TM,,2025000
356.0,Dak PrescottQB,Dak Prescott,Dak,Prescott,QB,DAL,Dallas Cowboys,2025000
356.0,Joe HaegOT,Joe Haeg,Joe,Haeg,OT,IND,Indianapolis Colts,2025000
356.0,Javon HargraveDT,Javon Hargrave,Javon,Hargrave,DT,PIT,Pittsburgh Steelers,2025000
356.0,Trevor WilliamsCB,Trevor Williams,Trevor,Williams,CB,ARI,Arizona Cardinals,2025000
356.0,David OnyemataDT,David Onyemata,David,Onyemata,DT,NO,New Orleans Saints,2025000
356.0,Tyler HigbeeTE,Tyler Higbee,Tyler,Higbee,TE,LAR,Los Angeles Rams,2025000
356.0,Jalen MillsCB,Jalen Mills,Jalen,Mills,CB,PHI,Philadelphia Eagles,2025000
356.0,Kendall FullerCB,Kendall Fuller,Kendall,Fuller,CB,KC,Kansas City Chiefs,2025000
356.0,Alex LewisOT,Alex Lewis,Alex,Lewis,OT,NYJ,New York Jets,2025000
356.0,Jordan LucasSS,Jordan Lucas,Jordan,Lucas,SS,KC,Kansas City Chiefs,2025000
356.0,Xavier GrimbleTE,Xavier Grimble,Xavier,Grimble,TE,PIT,Pittsburgh Steelers,2025000
356.0,Anthony BrownCB,Anthony Brown,Anthony,Brown,CB,DAL,Dallas Cowboys,2025000
356.0,Yannick NgakoueOLB,Yannick Ngakoue,Yannick,Ngakoue,OLB,JAX,Jacksonville Jaguars,2025000
356.0,Carl NassibDE,Carl Nassib,Carl,Nassib,DE,TB,Tampa Bay Buccaneers,2025000
356.0,Rashod HillT,Rashod Hill,Rashod,Hill,T,MIN,Minnesota Vikings,2025000
356.0,Will ParksS,Will Parks,Will,Parks,S,DEN,Denver Broncos,2025000
356.0,Tajae SharpeWR,Tajae Sharpe,Tajae,Sharpe,WR,TEN,Tennessee Titans,2025000
356.0,Jordan HowardRB,Jordan Howard,Jordan,Howard,RB,PHI,Philadelphia Eagles,2025000
356.0,De'Vondre CampbellOLB,De'Vondre Campbell,De'Vondre,Campbell,OLB,ATL,Atlanta Falcons,2025000
356.0,Kenyan DrakeRB,Kenyan Drake,Kenyan,Drake,RB,2TM,,2025000
356.0,Blake MartinezILB,Blake Martinez,Blake,Martinez,ILB,GB,Green Bay Packers,2025000
356.0,Matthew IoannidisDT,Matthew Ioannidis,Matthew,Ioannidis,DT,WAS,Washington Redskins,2025000
356.0,D.J. ReaderDT,D.J. Reader,D.J.,Reader,DT,HOU,Houston Texans,2025000
356.0,Jordan JenkinsOLB,Jordan Jenkins,Jordan,Jenkins,OLB,NYJ,New York Jets,2025000
356.0,Justin SimmonsFS,Justin Simmons,Justin,Simmons,FS,DEN,Denver Broncos,2025000
356.0,Joe SchobertOLB,Joe Schobert,Joe,Schobert,OLB,CLE,Cleveland Browns,2025000
356.0,Quinton JeffersonDT,Quinton Jefferson,Quinton,Jefferson,DT,SEA,Seattle Seahawks,2025000
356.0,Blake CountessCB,Blake Countess,Blake,Countess,CB,NYJ,New York Jets,2025000
356.0,Austin HooperTE,Austin Hooper,Austin,Hooper,TE,ATL,Atlanta Falcons,2025000
356.0,Brandon DunnDT,Brandon Dunn,Brandon,Dunn,DT,HOU,Houston Texans,2025000
356.0,Graham GlasgowOG,Graham Glasgow,Graham,Glasgow,OG,DET,Detroit Lions,2025000
356.0,Connor McGovernOG,Connor McGovern,Connor,McGovern,OG,DEN,Denver Broncos,2025000
356.0,Brennan ScarlettLB,Brennan Scarlett,Brennan,Scarlett,LB,HOU,Houston Texans,2025000
356.0,Caleb BenenochOT,Caleb Benenoch,Caleb,Benenoch,OT,TB,Tampa Bay Buccaneers,2025000
356.0,Wes SchweitzerOT,Wes Schweitzer,Wes,Schweitzer,OT,ATL,Atlanta Falcons,2025000
356.0,Ryan SmithCB,Ryan Smith,Ryan,Smith,CB,TB,Tampa Bay Buccaneers,2025000
356.0,Matt JudonDE,Matt Judon,Matt,Judon,DE,BAL,Baltimore Ravens,2025000
356.0,Elandon RobertsILB,Elandon Roberts,Elandon,Roberts,ILB,NE,New England Patriots,2025000
407.0,John RossWR,John Ross,John,Ross,WR,CIN,Cincinnati Bengals,2020988
408.0,Eric MurrayCB,Eric Murray,Eric,Murray,CB,CLE,Cleveland Browns,2015500
408.0,Demarcus RobinsonWR,Demarcus Robinson,Demarcus,Robinson,WR,KC,Kansas City Chiefs,2015500
410.0,Kyler FackrellOLB,Kyler Fackrell,Kyler,Fackrell,OLB,GB,Green Bay Packers,2010000
411.0,Josh McCownQB,Josh McCown,Josh,McCown,QB,PHI,Philadelphia Eagles,2000000
411.0,Lorenzo AlexanderLB,Lorenzo Alexander,Lorenzo,Alexander,LB,BUF,Buffalo Bills,2000000
411.0,Jimmie WardSS,Jimmie Ward,Jimmie,Ward,SS,SF,San Francisco 49ers,2000000
411.0,Andre RobertsWR,Andre Roberts,Andre,Roberts,WR,BUF,Buffalo Bills,2000000
411.0,Jeff HeuermanTE,Jeff Heuerman,Jeff,Heuerman,TE,DEN,Denver Broncos,2000000
411.0,Ty SambrailoOT,Ty Sambrailo,Ty,Sambrailo,OT,ATL,Atlanta Falcons,2000000
411.0,Andy LeeP,Andy Lee,Andy,Lee,P,ARI,Arizona Cardinals,2000000
411.0,James CarpenterLG,James Carpenter,James,Carpenter,LG,ATL,Atlanta Falcons,2000000
411.0,Jason WittenTE,Jason Witten,Jason,Witten,TE,DAL,Dallas Cowboys,2000000
411.0,Le'Veon BellRB,Le'Veon Bell,Le'Veon,Bell,RB,NYJ,New York Jets,2000000
411.0,Sean LeeLB,Sean Lee,Sean,Lee,LB,DAL,Dallas Cowboys,2000000
411.0,Jason McCourtyDB,Jason McCourty,Jason,McCourty,DB,NE,New England Patriots,2000000
411.0,Breshad PerrimanWR,Breshad Perriman,Breshad,Perriman,WR,TB,Tampa Bay Buccaneers,2000000
411.0,Michael SchofieldOT,Michael Schofield,Michael,Schofield,OT,LAC,Los Angeles Chargers,2000000
411.0,Earl ThomasDB,Earl Thomas,Earl,Thomas,DB,BAL,Baltimore Ravens,2000000
411.0,Ha Ha Clinton-DixFS,Ha Ha Clinton-Dix,Ha,Ha Clinton-Dix,FS,CHI,Chicago Bears,2000000
411.0,Jared CookTE,Jared Cook,Jared,Cook,TE,NO,New Orleans Saints,2000000
411.0,Lerentee McCrayLB,Lerentee McCray,Lerentee,McCray,LB,JAX,Jacksonville Jaguars,2000000
411.0,Kevin JohnsonCB,Kevin Johnson,Kevin,Johnson,CB,BUF,Buffalo Bills,2000000
411.0,Jordan HicksOLB,Jordan Hicks,Jordan,Hicks,OLB,ARI,Arizona Cardinals,2000000
411.0,Beau AllenDT,Beau Allen,Beau,Allen,DT,TB,Tampa Bay Buccaneers,2000000
411.0,Jacoby BrissettQB,Jacoby Brissett,Jacoby,Brissett,QB,IND,Indianapolis Colts,2000000
411.0,Mark IngramRB,Mark Ingram,Mark,Ingram,RB,BAL,Baltimore Ravens,2000000
411.0,Nate EbnerDB,Nate Ebner,Nate,Ebner,DB,NE,New England Patriots,2000000
411.0,Adam HumphriesWR,Adam Humphries,Adam,Humphries,WR,TEN,Tennessee Titans,2000000
411.0,Stephen HauschkaK,Stephen Hauschka,Stephen,Hauschka,K,BUF,Buffalo Bills,2000000
411.0,Jeff HeathS,Jeff Heath,Jeff,Heath,S,DAL,Dallas Cowboys,2000000
411.0,Nick EastonC,Nick Easton,Nick,Easton,C,NO,New Orleans Saints,2000000
411.0,Henry AndersonDE,Henry Anderson,Henry,Anderson,DE,NYJ,New York Jets,2000000
411.0,Randall CobbWR,Randall Cobb,Randall,Cobb,WR,DAL,Dallas Cowboys,2000000
411.0,Mychal KendricksILB,Mychal Kendricks,Mychal,Kendricks,ILB,SEA,Seattle Seahawks,2000000
411.0,Nick VigilILB,Nick Vigil,Nick,Vigil,ILB,CIN,Cincinnati Bengals,2000000
411.0,Angelo BlacksonDT,Angelo Blackson,Angelo,Blackson,DT,HOU,Houston Texans,2000000
411.0,Laken TomlinsonOG,Laken Tomlinson,Laken,Tomlinson,OG,SF,San Francisco 49ers,2000000
411.0,Ereck FlowersOT,Ereck Flowers,Ereck,Flowers,OT,WAS,Washington Redskins,2000000
446.0,Joe ThuneyOG,Joe Thuney,Joe,Thuney,OG,NE,New England Patriots,1995000
447.0,Golden TateWR,Golden Tate,Golden,Tate,WR,NYG,New York Giants,1975000
448.0,Tyreek HillWR,Tyreek Hill,Tyreek,Hill,WR,KC,Kansas City Chiefs,1965036
449.0,Taylor DeckerOT,Taylor Decker,Taylor,Decker,OT,DET,Detroit Lions,1945498
450.0,Keanu NealFS,Keanu Neal,Keanu,Neal,FS,ATL,Atlanta Falcons,1914224
451.0,Rontez MilesFS,Rontez Miles,Rontez,Miles,FS,NYJ,New York Jets,1907000
452.0,Greg OlsenTE,Greg Olsen,Greg,Olsen,TE,CAR,Carolina Panthers,1900000
452.0,Lee SmithTE,Lee Smith,Lee,Smith,TE,BUF,Buffalo Bills,1900000
452.0,Michael ThomasS,Michael Thomas,Michael,Thomas,S,NYG,New York Giants,1900000
452.0,Patrick ChungDB,Patrick Chung,Patrick,Chung,DB,NE,New England Patriots,1900000
456.0,Saquon BarkleyRB,Saquon Barkley,Saquon,Barkley,RB,NYG,New York Giants,1897943
457.0,Ryan KellyC,Ryan Kelly,Ryan,Kelly,C,IND,Indianapolis Colts,1875134
458.0,Adam VinatieriK,Adam Vinatieri,Adam,Vinatieri,K,IND,Indianapolis Colts,1875000
459.0,Marshon LattimoreCB,Marshon Lattimore,Marshon,Lattimore,CB,NO,New Orleans Saints,1861324
460.0,Shaq LawsonDE,Shaq Lawson,Shaq,Lawson,DE,BUF,Buffalo Bills,1851679
461.0,Darron LeeOLB,Darron Lee,Darron,Lee,OLB,KC,Kansas City Chiefs,1843861
462.0,Will FullerWR,Will Fuller,Will,Fuller,WR,HOU,Houston Texans,1836043
463.0,Josh DoctsonWR,Josh Doctson,Josh,Doctson,WR,MIN,Minnesota Vikings,1820405
464.0,Denzel WardCB,Denzel Ward,Denzel,Ward,CB,CLE,Cleveland Browns,1805698
465.0,Laquon TreadwellWR,Laquon Treadwell,Laquon,Treadwell,WR,MIN,Minnesota Vikings,1804770
466.0,Brett KernP,Brett Kern,Brett,Kern,P,TEN,Tennessee Titans,1800000
466.0,Jonathan BosticLB,Jonathan Bostic,Jonathan,Bostic,LB,WAS,Washington Redskins,1800000
466.0,Chris JonesP,Chris Jones,Chris,Jones,P,DAL,Dallas Cowboys,1800000
466.0,Duke JohnsonRB,Duke Johnson,Duke,Johnson,RB,HOU,Houston Texans,1800000
466.0,Tyler KroftTE,Tyler Kroft,Tyler,Kroft,TE,BUF,Buffalo Bills,1800000
471.0,William JacksonCB,William Jackson,William,Jackson,CB,CIN,Cincinnati Bengals,1773497
472.0,Artie BurnsCB,Artie Burns,Artie,Burns,CB,PIT,Pittsburgh Steelers,1757861
473.0,Ryan TannehillQB,Ryan Tannehill,Ryan,Tannehill,QB,TEN,Tennessee Titans,1750000
473.0,Rex BurkheadRB,Rex Burkhead,Rex,Burkhead,RB,NE,New England Patriots,1750000
473.0,Quinton SpainOG,Quinton Spain,Quinton,Spain,OG,BUF,Buffalo Bills,1750000
473.0,Joe ThomasLB,Joe Thomas,Joe,Thomas,LB,DAL,Dallas Cowboys,1750000
473.0,Kwon AlexanderOLB,Kwon Alexander,Kwon,Alexander,OLB,SF,San Francisco 49ers,1750000
473.0,Cody DavisS,Cody Davis,Cody,Davis,S,JAX,Jacksonville Jaguars,1750000
479.0,Kenny ClarkDT,Kenny Clark,Kenny,Clark,DT,GB,Green Bay Packers,1726588
480.0,Antoine BetheaDB,Antoine Bethea,Antoine,Bethea,DB,NYG,New York Giants,1725000
481.0,Deshaun WatsonQB,Deshaun Watson,Deshaun,Watson,QB,HOU,Houston Texans,1724480
482.0,Seth RobertsWR,Seth Roberts,Seth,Roberts,WR,BAL,Baltimore Ravens,1700000
482.0,Jordan MillsOT,Jordan Mills,Jordan,Mills,OT,ARI,Arizona Cardinals,1700000
482.0,Garrett CelekTE,Garrett Celek,Garrett,Celek,TE,SF,San Francisco 49ers,1700000
485.0,Haason ReddickOLB,Haason Reddick,Haason,Reddick,OLB,ARI,Arizona Cardinals,1690270
486.0,Derek BarnettDE,Derek Barnett,Derek,Barnett,DE,PHI,Philadelphia Eagles,1633252
487.0,Malik HookerFS,Malik Hooker,Malik,Hooker,FS,IND,Indianapolis Colts,1610446
488.0,Derek CarrierWR,Derek Carrier,Derek,Carrier,WR,LV,Las Vegas Raiders,1600000
488.0,Matthew SlaterWR,Matthew Slater,Matthew,Slater,WR,NE,New England Patriots,1600000
488.0,Patrick DiMarcoFB,Patrick DiMarco,Patrick,DiMarco,FB,BUF,Buffalo Bills,1600000
491.0,Germain IfediOT,Germain Ifedi,Germain,Ifedi,OT,SEA,Seattle Seahawks,1577060
492.0,Tevin ColemanRB,Tevin Coleman,Tevin,Coleman,RB,SF,San Francisco 49ers,1550000
492.0,K'Waun WilliamsDB,K'Waun Williams,K'Waun,Williams,DB,SF,San Francisco 49ers,1550000
494.0,Marlon HumphreyCB,Marlon Humphrey,Marlon,Humphrey,CB,BAL,Baltimore Ravens,1542044
495.0,Jonathan AllenDT,Jonathan Allen,Jonathan,Allen,DT,WAS,Washington Redskins,1519216
496.0,Carl DavisDT,Carl Davis,Carl,Davis,DT,2TM,,1500000
496.0,Zach KerrNT,Zach Kerr,Zach,Kerr,NT,ARI,Arizona Cardinals,1500000
496.0,A.J. McCarronQB,A.J. McCarron,A.J.,McCarron,QB,HOU,Houston Texans,1500000
496.0,Jason MyersK,Jason Myers,Jason,Myers,K,SEA,Seattle Seahawks,1500000
496.0,Rodney McLeodS,Rodney McLeod,Rodney,McLeod,S,PHI,Philadelphia Eagles,1500000
496.0,Greg ManczC,Greg Mancz,Greg,Mancz,C,HOU,Houston Texans,1500000
496.0,Geoff SwaimTE,Geoff Swaim,Geoff,Swaim,TE,JAX,Jacksonville Jaguars,1500000
496.0,Adrian PhillipsDB,Adrian Phillips,Adrian,Phillips,DB,LAC,Los Angeles Chargers,1500000
496.0,Donte MoncriefWR,Donte Moncrief,Donte,Moncrief,WR,2TM,,1500000
496.0,Brandon CopelandLB,Brandon Copeland,Brandon,Copeland,LB,NYJ,New York Jets,1500000
496.0,C.J. UzomahTE,C.J. Uzomah,C.J.,Uzomah,TE,CIN,Cincinnati Bengals,1500000
496.0,Steven NelsonCB,Steven Nelson,Steven,Nelson,CB,PIT,Pittsburgh Steelers,1500000
496.0,Ryan FitzpatrickQB,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,MIA,Miami Dolphins,1500000
496.0,K.J. WrightLB,K.J. Wright,K.J.,Wright,LB,SEA,Seattle Seahawks,1500000
496.0,Steve McLendonDT,Steve McLendon,Steve,McLendon,DT,NYJ,New York Jets,1500000
496.0,Damion SquareDE,Damion Square,Damion,Square,DE,LAC,Los Angeles Chargers,1500000
496.0,Darqueze DennardCB,Darqueze Dennard,Darqueze,Dennard,CB,CIN,Cincinnati Bengals,1500000
496.0,Jarius WrightWR,Jarius Wright,Jarius,Wright,WR,CAR,Carolina Panthers,1500000
496.0,J.R. SweezyG,J.R. Sweezy,J.R.,Sweezy,G,ARI,Arizona Cardinals,1500000
496.0,DeMarcus LawrenceDE,DeMarcus Lawrence,DeMarcus,Lawrence,DE,DAL,Dallas Cowboys,1500000
496.0,Jamison CrowderWR,Jamison Crowder,Jamison,Crowder,WR,NYJ,New York Jets,1500000
496.0,Mark GlowinskiOG,Mark Glowinski,Mark,Glowinski,OG,IND,Indianapolis Colts,1500000
496.0,Seantrel HendersonOT,Seantrel Henderson,Seantrel,Henderson,OT,HOU,Houston Texans,1500000
496.0,Sherrick McManisDB,Sherrick McManis,Sherrick,McManis,DB,CHI,Chicago Bears,1500000
496.0,Anthony LevineS,Anthony Levine,Anthony,Levine,S,BAL,Baltimore Ravens,1500000
496.0,Jonotthan HarrisonC,Jonotthan Harrison,Jonotthan,Harrison,C,NYJ,New York Jets,1500000
496.0,Phillip DorsettWR,Phillip Dorsett,Phillip,Dorsett,WR,NE,New England Patriots,1500000
496.0,Justin BethelCB,Justin Bethel,Justin,Bethel,CB,2TM,,1500000
496.0,Tress WayP,Tress Way,Tress,Way,P,WAS,Washington Redskins,1500000
496.0,Eric ReidFS,Eric Reid,Eric,Reid,FS,CAR,Carolina Panthers,1500000
526.0,Adoree' JacksonCB,Adoree' Jackson,Adoree',Jackson,CB,TEN,Tennessee Titans,1490708
527.0,Ben BanoguEDGE,Ben Banogu,Ben,Banogu,EDGE,IND,Indianapolis Colts,1482500
528.0,Randy BullockK,Randy Bullock,Randy,Bullock,K,CIN,Cincinnati Bengals,1475000
529.0,O.J. HowardTE,O.J. Howard,O.J.,Howard,TE,TB,Tampa Bay Buccaneers,1473602
530.0,Garett BollesOT,Garett Bolles,Garett,Bolles,OT,DEN,Denver Broncos,1467900
531.0,Jarrad DavisILB,Jarrad Davis,Jarrad,Davis,ILB,DET,Detroit Lions,1462198
532.0,Charles HarrisDE,Charles Harris,Charles,Harris,DE,MIA,Miami Dolphins,1450794
